systematic_name	dbentity_id	so_id	contig_id	taxonomy_id	strand	genomic_start_index	genomic_end_index	genomic_file_header	genomic_download_filename	oneKB_start	oneKB_end	oneKB_file_header	oneKB_download_filename
ARS1521	1312895	264014	1388935	275329	+	19595	19824	>ARS1521 ARS1521 X2180-1A JRIX01000063.1:19595..19824	ARS1521_X2180-1A_genomic.fsa	18595	20824	>ARS1521 ARS1521 X2180-1A JRIX01000063.1:18595..20824 +/- 1kb	ARS1521_X2180-1A_1kb.fsa
ARS1521	1312895	264014	1389249	275334	+	122542	122771	>ARS1521 ARS1521 Y55 JRIF01000200.1:122542..122771	ARS1521_Y55_genomic.fsa	121542	123771	>ARS1521 ARS1521 Y55 JRIF01000200.1:121542..123771 +/- 1kb	ARS1521_Y55_1kb.fsa
ARS1523	1312896	264014	1381746	274916	-	87399	87582	>ARS1523 ARS1523 Sigma1278b JRIQ01000040.1:87399..87582	ARS1523_Sigma1278b_genomic.fsa	86399	88582	>ARS1523 ARS1523 Sigma1278b JRIQ01000040.1:86399..88582 +/- 1kb	ARS1523_Sigma1278b_1kb.fsa
ARS1523	1312896	264014	1383488	275338	+	56426	56609	>ARS1523 ARS1523 CEN.PK JRIV01000150.1:56426..56609	ARS1523_CEN.PK_genomic.fsa	55426	57609	>ARS1523 ARS1523 CEN.PK JRIV01000150.1:55426..57609 +/- 1kb	ARS1523_CEN.PK_1kb.fsa
ARS1523	1312896	264014	1383589	275315	+	95171	95354	>ARS1523 ARS1523 D273-10B JRIY01000030.1:95171..95354	ARS1523_D273-10B_genomic.fsa	94171	96354	>ARS1523 ARS1523 D273-10B JRIY01000030.1:94171..96354 +/- 1kb	ARS1523_D273-10B_1kb.fsa
ARS1523	1312896	264014	1384499	274944	+	56559	56742	>ARS1523 ARS1523 FL100 JRIT01000144.1:56559..56742	ARS1523_FL100_genomic.fsa	55559	57742	>ARS1523 ARS1523 FL100 JRIT01000144.1:55559..57742 +/- 1kb	ARS1523_FL100_1kb.fsa
ARS1523	1312896	264014	1385072	275321	-	203226	203409	>ARS1523 ARS1523 JK9-3d JRIZ01000154.1:203226..203409	ARS1523_JK9-3d_genomic.fsa	202226	204409	>ARS1523 ARS1523 JK9-3d JRIZ01000154.1:202226..204409 +/- 1kb	ARS1523_JK9-3d_1kb.fsa
ARS1523	1312896	264014	1386831	274425	+	92598	92781	>ARS1523 ARS1523 RM11-1A JRIP01000108.1:92598..92781	ARS1523_RM11-1A_genomic.fsa	91598	93781	>ARS1523 ARS1523 RM11-1A JRIP01000108.1:91598..93781 +/- 1kb	ARS1523_RM11-1A_1kb.fsa
ARS1523	1312896	264014	1387017	275326	+	55578	55761	>ARS1523 ARS1523 SEY6210 JRIW01000144.1:55578..55761	ARS1523_SEY6210_genomic.fsa	54578	56761	>ARS1523 ARS1523 SEY6210 JRIW01000144.1:54578..56761 +/- 1kb	ARS1523_SEY6210_1kb.fsa
ARS1523	1312896	264014	1388655	274910	-	203392	203575	>ARS1523 ARS1523 W303 JRIU01000007.1:203392..203575	ARS1523_W303_genomic.fsa	202392	204575	>ARS1523 ARS1523 W303 JRIU01000007.1:202392..204575 +/- 1kb	ARS1523_W303_1kb.fsa
ARS1523	1312896	264014	1388935	275329	+	56460	56643	>ARS1523 ARS1523 X2180-1A JRIX01000063.1:56460..56643	ARS1523_X2180-1A_genomic.fsa	55460	57643	>ARS1523 ARS1523 X2180-1A JRIX01000063.1:55460..57643 +/- 1kb	ARS1523_X2180-1A_1kb.fsa
ARS1523	1312896	264014	1389249	275334	+	159409	159592	>ARS1523 ARS1523 Y55 JRIF01000200.1:159409..159592	ARS1523_Y55_genomic.fsa	158409	160592	>ARS1523 ARS1523 Y55 JRIF01000200.1:158409..160592 +/- 1kb	ARS1523_Y55_1kb.fsa
ARS1524	1312897	264014	1381746	274916	-	70657	70875	>ARS1524 ARS1524 Sigma1278b JRIQ01000040.1:70657..70875	ARS1524_Sigma1278b_genomic.fsa	69657	71875	>ARS1524 ARS1524 Sigma1278b JRIQ01000040.1:69657..71875 +/- 1kb	ARS1524_Sigma1278b_1kb.fsa
ARS1524	1312897	264014	1383488	275338	+	73166	73384	>ARS1524 ARS1524 CEN.PK JRIV01000150.1:73166..73384	ARS1524_CEN.PK_genomic.fsa	72166	74384	>ARS1524 ARS1524 CEN.PK JRIV01000150.1:72166..74384 +/- 1kb	ARS1524_CEN.PK_1kb.fsa
ARS1524	1312897	264014	1383589	275315	+	111912	112130	>ARS1524 ARS1524 D273-10B JRIY01000030.1:111912..112130	ARS1524_D273-10B_genomic.fsa	110912	113130	>ARS1524 ARS1524 D273-10B JRIY01000030.1:110912..113130 +/- 1kb	ARS1524_D273-10B_1kb.fsa
ARS1524	1312897	264014	1384522	274944	+	2934	3152	>ARS1524 ARS1524 FL100 JRIT01000180.1:2934..3152	ARS1524_FL100_genomic.fsa	1934	4152	>ARS1524 ARS1524 FL100 JRIT01000180.1:1934..4152 +/- 1kb	ARS1524_FL100_1kb.fsa
ARS1524	1312897	264014	1385072	275321	-	186524	186742	>ARS1524 ARS1524 JK9-3d JRIZ01000154.1:186524..186742	ARS1524_JK9-3d_genomic.fsa	185524	187742	>ARS1524 ARS1524 JK9-3d JRIZ01000154.1:185524..187742 +/- 1kb	ARS1524_JK9-3d_1kb.fsa
ARS1524	1312897	264014	1386831	274425	+	109179	109397	>ARS1524 ARS1524 RM11-1A JRIP01000108.1:109179..109397	ARS1524_RM11-1A_genomic.fsa	108179	110397	>ARS1524 ARS1524 RM11-1A JRIP01000108.1:108179..110397 +/- 1kb	ARS1524_RM11-1A_1kb.fsa
ARS1524	1312897	264014	1387017	275326	+	72316	72534	>ARS1524 ARS1524 SEY6210 JRIW01000144.1:72316..72534	ARS1524_SEY6210_genomic.fsa	71316	73534	>ARS1524 ARS1524 SEY6210 JRIW01000144.1:71316..73534 +/- 1kb	ARS1524_SEY6210_1kb.fsa
ARS1524	1312897	264014	1388655	274910	-	186613	186831	>ARS1524 ARS1524 W303 JRIU01000007.1:186613..186831	ARS1524_W303_genomic.fsa	185613	187831	>ARS1524 ARS1524 W303 JRIU01000007.1:185613..187831 +/- 1kb	ARS1524_W303_1kb.fsa
ARS1524	1312897	264014	1388935	275329	+	73299	73517	>ARS1524 ARS1524 X2180-1A JRIX01000063.1:73299..73517	ARS1524_X2180-1A_genomic.fsa	72299	74517	>ARS1524 ARS1524 X2180-1A JRIX01000063.1:72299..74517 +/- 1kb	ARS1524_X2180-1A_1kb.fsa
ARS1524	1312897	264014	1389249	275334	+	176141	176359	>ARS1524 ARS1524 Y55 JRIF01000200.1:176141..176359	ARS1524_Y55_genomic.fsa	175141	177359	>ARS1524 ARS1524 Y55 JRIF01000200.1:175141..177359 +/- 1kb	ARS1524_Y55_1kb.fsa
ARS1526	1312898	264014	1381717	274916	-	101476	101637	>ARS1526 ARS1526 Sigma1278b JRIQ01000003.1:101476..101637	ARS1526_Sigma1278b_genomic.fsa	100476	102637	>ARS1526 ARS1526 Sigma1278b JRIQ01000003.1:100476..102637 +/- 1kb	ARS1526_Sigma1278b_1kb.fsa
ARS1526	1312898	264014	1383397	275338	-	95755	95916	>ARS1526 ARS1526 CEN.PK JRIV01000025.1:95755..95916	ARS1526_CEN.PK_genomic.fsa	94755	96916	>ARS1526 ARS1526 CEN.PK JRIV01000025.1:94755..96916 +/- 1kb	ARS1526_CEN.PK_1kb.fsa
ARS1526	1312898	264014	1383598	275315	+	19297	19458	>ARS1526 ARS1526 D273-10B JRIY01000041.1:19297..19458	ARS1526_D273-10B_genomic.fsa	18297	20458	>ARS1526 ARS1526 D273-10B JRIY01000041.1:18297..20458 +/- 1kb	ARS1526_D273-10B_1kb.fsa
ARS1526	1312898	264014	1384522	274944	+	93892	94053	>ARS1526 ARS1526 FL100 JRIT01000180.1:93892..94053	ARS1526_FL100_genomic.fsa	92892	95053	>ARS1526 ARS1526 FL100 JRIT01000180.1:92892..95053 +/- 1kb	ARS1526_FL100_1kb.fsa
ARS1526	1312898	264014	1385072	275321	-	95763	95924	>ARS1526 ARS1526 JK9-3d JRIZ01000154.1:95763..95924	ARS1526_JK9-3d_genomic.fsa	94763	96924	>ARS1526 ARS1526 JK9-3d JRIZ01000154.1:94763..96924 +/- 1kb	ARS1526_JK9-3d_1kb.fsa
ARS1526	1312898	264014	1386831	274425	+	199750	199911	>ARS1526 ARS1526 RM11-1A JRIP01000108.1:199750..199911	ARS1526_RM11-1A_genomic.fsa	198750	200911	>ARS1526 ARS1526 RM11-1A JRIP01000108.1:198750..200911 +/- 1kb	ARS1526_RM11-1A_1kb.fsa
ARS1526	1312898	264014	1387017	275326	+	163231	163392	>ARS1526 ARS1526 SEY6210 JRIW01000144.1:163231..163392	ARS1526_SEY6210_genomic.fsa	162231	164392	>ARS1526 ARS1526 SEY6210 JRIW01000144.1:162231..164392 +/- 1kb	ARS1526_SEY6210_1kb.fsa
ARS1526	1312898	264014	1388655	274910	-	95785	95946	>ARS1526 ARS1526 W303 JRIU01000007.1:95785..95946	ARS1526_W303_genomic.fsa	94785	96946	>ARS1526 ARS1526 W303 JRIU01000007.1:94785..96946 +/- 1kb	ARS1526_W303_1kb.fsa
ARS1526	1312898	264014	1388935	275329	+	164258	164419	>ARS1526 ARS1526 X2180-1A JRIX01000063.1:164258..164419	ARS1526_X2180-1A_genomic.fsa	163258	165419	>ARS1526 ARS1526 X2180-1A JRIX01000063.1:163258..165419 +/- 1kb	ARS1526_X2180-1A_1kb.fsa
ARS1526	1312898	264014	1389131	275334	-	189146	189307	>ARS1526 ARS1526 Y55 JRIF01000040.1:189146..189307	ARS1526_Y55_genomic.fsa	188146	190307	>ARS1526 ARS1526 Y55 JRIF01000040.1:188146..190307 +/- 1kb	ARS1526_Y55_1kb.fsa
ARS1528	1312899	264014	1381717	274916	-	67469	67717	>ARS1528 ARS1528 Sigma1278b JRIQ01000003.1:67469..67717	ARS1528_Sigma1278b_genomic.fsa	66469	68717	>ARS1528 ARS1528 Sigma1278b JRIQ01000003.1:66469..68717 +/- 1kb	ARS1528_Sigma1278b_1kb.fsa
ARS1528	1312899	264014	1383397	275338	-	61752	62000	>ARS1528 ARS1528 CEN.PK JRIV01000025.1:61752..62000	ARS1528_CEN.PK_genomic.fsa	60752	63000	>ARS1528 ARS1528 CEN.PK JRIV01000025.1:60752..63000 +/- 1kb	ARS1528_CEN.PK_1kb.fsa
ARS1528	1312899	264014	1383598	275315	+	53195	53444	>ARS1528 ARS1528 D273-10B JRIY01000041.1:53195..53444	ARS1528_D273-10B_genomic.fsa	52195	54444	>ARS1528 ARS1528 D273-10B JRIY01000041.1:52195..54444 +/- 1kb	ARS1528_D273-10B_1kb.fsa
ARS1528	1312899	264014	1384522	274944	+	127770	128017	>ARS1528 ARS1528 FL100 JRIT01000180.1:127770..128017	ARS1528_FL100_genomic.fsa	126770	129017	>ARS1528 ARS1528 FL100 JRIT01000180.1:126770..129017 +/- 1kb	ARS1528_FL100_1kb.fsa
ARS1528	1312899	264014	1385072	275321	-	61756	62004	>ARS1528 ARS1528 JK9-3d JRIZ01000154.1:61756..62004	ARS1528_JK9-3d_genomic.fsa	60756	63004	>ARS1528 ARS1528 JK9-3d JRIZ01000154.1:60756..63004 +/- 1kb	ARS1528_JK9-3d_1kb.fsa
ARS1528	1312899	264014	1386831	274425	+	233597	233845	>ARS1528 ARS1528 RM11-1A JRIP01000108.1:233597..233845	ARS1528_RM11-1A_genomic.fsa	232597	234845	>ARS1528 ARS1528 RM11-1A JRIP01000108.1:232597..234845 +/- 1kb	ARS1528_RM11-1A_1kb.fsa
ARS1528	1312899	264014	1387017	275326	+	197120	197368	>ARS1528 ARS1528 SEY6210 JRIW01000144.1:197120..197368	ARS1528_SEY6210_genomic.fsa	196120	198368	>ARS1528 ARS1528 SEY6210 JRIW01000144.1:196120..198368 +/- 1kb	ARS1528_SEY6210_1kb.fsa
ARS1528	1312899	264014	1388655	274910	-	61811	62059	>ARS1528 ARS1528 W303 JRIU01000007.1:61811..62059	ARS1528_W303_genomic.fsa	60811	63059	>ARS1528 ARS1528 W303 JRIU01000007.1:60811..63059 +/- 1kb	ARS1528_W303_1kb.fsa
ARS1528	1312899	264014	1388935	275329	+	198119	198367	>ARS1528 ARS1528 X2180-1A JRIX01000063.1:198119..198367	ARS1528_X2180-1A_genomic.fsa	197119	199367	>ARS1528 ARS1528 X2180-1A JRIX01000063.1:197119..199367 +/- 1kb	ARS1528_X2180-1A_1kb.fsa
ARS1528	1312899	264014	1389131	275334	-	155172	155417	>ARS1528 ARS1528 Y55 JRIF01000040.1:155172..155417	ARS1528_Y55_genomic.fsa	154172	156417	>ARS1528 ARS1528 Y55 JRIF01000040.1:154172..156417 +/- 1kb	ARS1528_Y55_1kb.fsa
ARS1529	1312900	264014	1381857	274916	+	709	939	>ARS1529 ARS1529 Sigma1278b JRIQ01000182.1:709..939	ARS1529_Sigma1278b_genomic.fsa	1	1939	>ARS1529 ARS1529 Sigma1278b JRIQ01000182.1:1..1939 +/- 1kb	ARS1529_Sigma1278b_1kb.fsa
ARS1529	1312900	264014	1383477	275338	-	88758	88993	>ARS1529 ARS1529 CEN.PK JRIV01000133.1:88758..88993	ARS1529_CEN.PK_genomic.fsa	87758	89900	>ARS1529 ARS1529 CEN.PK JRIV01000133.1:87758..89900 +/- 1kb	ARS1529_CEN.PK_1kb.fsa
ARS1529	1312900	264014	1383614	275315	-	89149	89379	>ARS1529 ARS1529 D273-10B JRIY01000061.1:89149..89379	ARS1529_D273-10B_genomic.fsa	88149	90087	>ARS1529 ARS1529 D273-10B JRIY01000061.1:88149..90087 +/- 1kb	ARS1529_D273-10B_1kb.fsa
ARS1529	1312900	264014	1384508	274944	-	89114	89349	>ARS1529 ARS1529 FL100 JRIT01000157.1:89114..89349	ARS1529_FL100_genomic.fsa	88114	90349	>ARS1529 ARS1529 FL100 JRIT01000157.1:88114..90349 +/- 1kb	ARS1529_FL100_1kb.fsa
ARS1529	1312900	264014	1385016	275321	+	908	1143	>ARS1529 ARS1529 JK9-3d JRIZ01000084.1:908..1143	ARS1529_JK9-3d_genomic.fsa	1	2143	>ARS1529 ARS1529 JK9-3d JRIZ01000084.1:1..2143 +/- 1kb	ARS1529_JK9-3d_1kb.fsa
ARS1529	1312900	264014	1386763	274425	-	88790	89021	>ARS1529 ARS1529 RM11-1A JRIP01000022.1:88790..89021	ARS1529_RM11-1A_genomic.fsa	87790	90021	>ARS1529 ARS1529 RM11-1A JRIP01000022.1:87790..90021 +/- 1kb	ARS1529_RM11-1A_1kb.fsa
ARS1529	1312900	264014	1386933	275326	+	908	1143	>ARS1529 ARS1529 SEY6210 JRIW01000024.1:908..1143	ARS1529_SEY6210_genomic.fsa	1	2143	>ARS1529 ARS1529 SEY6210 JRIW01000024.1:1..2143 +/- 1kb	ARS1529_SEY6210_1kb.fsa
ARS1529	1312900	264014	1388696	274910	-	88785	89020	>ARS1529 ARS1529 W303 JRIU01000056.1:88785..89020	ARS1529_W303_genomic.fsa	87785	89927	>ARS1529 ARS1529 W303 JRIU01000056.1:87785..89927 +/- 1kb	ARS1529_W303_1kb.fsa
ARS1529	1312900	264014	1388915	275329	-	89104	89339	>ARS1529 ARS1529 X2180-1A JRIX01000038.1:89104..89339	ARS1529_X2180-1A_genomic.fsa	88104	90339	>ARS1529 ARS1529 X2180-1A JRIX01000038.1:88104..90339 +/- 1kb	ARS1529_X2180-1A_1kb.fsa
ARS1529	1312900	264014	1389131	275334	-	88202	88433	>ARS1529 ARS1529 Y55 JRIF01000040.1:88202..88433	ARS1529_Y55_genomic.fsa	87202	89433	>ARS1529 ARS1529 Y55 JRIF01000040.1:87202..89433 +/- 1kb	ARS1529_Y55_1kb.fsa
ARS1531	1313053	264014	1381790	274916	-	9783	10018	>ARS1531 ARS1531 Sigma1278b JRIQ01000098.1:9783..10018	ARS1531_Sigma1278b_genomic.fsa	8783	11018	>ARS1531 ARS1531 Sigma1278b JRIQ01000098.1:8783..11018 +/- 1kb	ARS1531_Sigma1278b_1kb.fsa
ARS1531	1313053	264014	1383421	275338	+	8794	9029	>ARS1531 ARS1531 CEN.PK JRIV01000055.1:8794..9029	ARS1531_CEN.PK_genomic.fsa	7794	10029	>ARS1531 ARS1531 CEN.PK JRIV01000055.1:7794..10029 +/- 1kb	ARS1531_CEN.PK_1kb.fsa
ARS1531	1313053	264014	1383627	275315	-	312834	313069	>ARS1531 ARS1531 D273-10B JRIY01000077.1:312834..313069	ARS1531_D273-10B_genomic.fsa	311834	314069	>ARS1531 ARS1531 D273-10B JRIY01000077.1:311834..314069 +/- 1kb	ARS1531_D273-10B_1kb.fsa
ARS1531	1313053	264014	1384427	274944	+	10187	10422	>ARS1531 ARS1531 FL100 JRIT01000045.1:10187..10422	ARS1531_FL100_genomic.fsa	9187	11422	>ARS1531 ARS1531 FL100 JRIT01000045.1:9187..11422 +/- 1kb	ARS1531_FL100_1kb.fsa
ARS1531	1313053	264014	1385040	275321	+	23413	23648	>ARS1531 ARS1531 JK9-3d JRIZ01000112.1:23413..23648	ARS1531_JK9-3d_genomic.fsa	22413	24648	>ARS1531 ARS1531 JK9-3d JRIZ01000112.1:22413..24648 +/- 1kb	ARS1531_JK9-3d_1kb.fsa
ARS1531	1313053	264014	1386747	274425	-	534795	535030	>ARS1531 ARS1531 RM11-1A JRIP01000004.1:534795..535030	ARS1531_RM11-1A_genomic.fsa	533795	536030	>ARS1531 ARS1531 RM11-1A JRIP01000004.1:533795..536030 +/- 1kb	ARS1531_RM11-1A_1kb.fsa
ARS1531	1313053	264014	1387002	275326	-	82449	82684	>ARS1531 ARS1531 SEY6210 JRIW01000125.1:82449..82684	ARS1531_SEY6210_genomic.fsa	81449	83684	>ARS1531 ARS1531 SEY6210 JRIW01000125.1:81449..83684 +/- 1kb	ARS1531_SEY6210_1kb.fsa
ARS1531	1313053	264014	1388663	274910	+	8910	9145	>ARS1531 ARS1531 W303 JRIU01000016.1:8910..9145	ARS1531_W303_genomic.fsa	7910	10145	>ARS1531 ARS1531 W303 JRIU01000016.1:7910..10145 +/- 1kb	ARS1531_W303_1kb.fsa
ARS1531	1313053	264014	1388886	275329	-	9805	10040	>ARS1531 ARS1531 X2180-1A JRIX01000001.1:9805..10040	ARS1531_X2180-1A_genomic.fsa	8805	11040	>ARS1531 ARS1531 X2180-1A JRIX01000001.1:8805..11040 +/- 1kb	ARS1531_X2180-1A_1kb.fsa
ARS1531	1313053	264014	1389114	275334	-	74702	74937	>ARS1531 ARS1531 Y55 JRIF01000021.1:74702..74937	ARS1531_Y55_genomic.fsa	73702	75937	>ARS1531 ARS1531 Y55 JRIF01000021.1:73702..75937 +/- 1kb	ARS1531_Y55_1kb.fsa
ARS1603	1312786	264014	1381869	274916	-	36916	37614	>ARS1603 ARS1603 Sigma1278b JRIQ01000201.1:36916..37614	ARS1603_Sigma1278b_genomic.fsa	35916	38614	>ARS1603 ARS1603 Sigma1278b JRIQ01000201.1:35916..38614 +/- 1kb	ARS1603_Sigma1278b_1kb.fsa
ARS1603	1312786	264014	1383537	275338	-	37614	38312	>ARS1603 ARS1603 CEN.PK JRIV01000214.1:37614..38312	ARS1603_CEN.PK_genomic.fsa	36614	39137	>ARS1603 ARS1603 CEN.PK JRIV01000214.1:36614..39137 +/- 1kb	ARS1603_CEN.PK_1kb.fsa
ARS1603	1312786	264014	1383719	275315	+	786	1484	>ARS1603 ARS1603 D273-10B JRIY01000191.1:786..1484	ARS1603_D273-10B_genomic.fsa	1	2484	>ARS1603 ARS1603 D273-10B JRIY01000191.1:1..2484 +/- 1kb	ARS1603_D273-10B_1kb.fsa
ARS1603	1312786	264014	1384538	274944	+	785	1484	>ARS1603 ARS1603 FL100 JRIT01000201.1:785..1484	ARS1603_FL100_genomic.fsa	1	2484	>ARS1603 ARS1603 FL100 JRIT01000201.1:1..2484 +/- 1kb	ARS1603_FL100_1kb.fsa
ARS1603	1312786	264014	1384980	275321	-	37342	38040	>ARS1603 ARS1603 JK9-3d JRIZ01000039.1:37342..38040	ARS1603_JK9-3d_genomic.fsa	36342	38826	>ARS1603 ARS1603 JK9-3d JRIZ01000039.1:36342..38826 +/- 1kb	ARS1603_JK9-3d_1kb.fsa
ARS1603	1312786	264014	1386858	274425	+	801	1500	>ARS1603 ARS1603 RM11-1A JRIP01000139.1:801..1500	ARS1603_RM11-1A_genomic.fsa	1	2500	>ARS1603 ARS1603 RM11-1A JRIP01000139.1:1..2500 +/- 1kb	ARS1603_RM11-1A_1kb.fsa
ARS1603	1312786	264014	1387006	275326	-	37405	38103	>ARS1603 ARS1603 SEY6210 JRIW01000130.1:37405..38103	ARS1603_SEY6210_genomic.fsa	36405	38889	>ARS1603 ARS1603 SEY6210 JRIW01000130.1:36405..38889 +/- 1kb	ARS1603_SEY6210_1kb.fsa
ARS1603	1312786	264014	1388807	274910	+	787	1486	>ARS1603 ARS1603 W303 JRIU01000217.1:787..1486	ARS1603_W303_genomic.fsa	1	2486	>ARS1603 ARS1603 W303 JRIU01000217.1:1..2486 +/- 1kb	ARS1603_W303_1kb.fsa
ARS1603	1312786	264014	1388932	275329	+	786	1485	>ARS1603 ARS1603 X2180-1A JRIX01000059.1:786..1485	ARS1603_X2180-1A_genomic.fsa	1	2485	>ARS1603 ARS1603 X2180-1A JRIX01000059.1:1..2485 +/- 1kb	ARS1603_X2180-1A_1kb.fsa
ARS1603	1312786	264014	1389280	275334	+	1390	2088	>ARS1603 ARS1603 Y55 JRIF01000342.1:1390..2088	ARS1603_Y55_genomic.fsa	390	2902	>ARS1603 ARS1603 Y55 JRIF01000342.1:390..2902 +/- 1kb	ARS1603_Y55_1kb.fsa
ARS1604	1313167	264014	1381869	274916	-	12755	12990	>ARS1604 ARS1604 Sigma1278b JRIQ01000201.1:12755..12990	ARS1604_Sigma1278b_genomic.fsa	11755	13990	>ARS1604 ARS1604 Sigma1278b JRIQ01000201.1:11755..13990 +/- 1kb	ARS1604_Sigma1278b_1kb.fsa
ARS1604	1313167	264014	1383537	275338	-	13453	13688	>ARS1604 ARS1604 CEN.PK JRIV01000214.1:13453..13688	ARS1604_CEN.PK_genomic.fsa	12453	14688	>ARS1604 ARS1604 CEN.PK JRIV01000214.1:12453..14688 +/- 1kb	ARS1604_CEN.PK_1kb.fsa
ARS1604	1313167	264014	1383719	275315	+	25392	25627	>ARS1604 ARS1604 D273-10B JRIY01000191.1:25392..25627	ARS1604_D273-10B_genomic.fsa	24392	26627	>ARS1604 ARS1604 D273-10B JRIY01000191.1:24392..26627 +/- 1kb	ARS1604_D273-10B_1kb.fsa
ARS1604	1313167	264014	1384538	274944	+	25391	25626	>ARS1604 ARS1604 FL100 JRIT01000201.1:25391..25626	ARS1604_FL100_genomic.fsa	24391	26626	>ARS1604 ARS1604 FL100 JRIT01000201.1:24391..26626 +/- 1kb	ARS1604_FL100_1kb.fsa
ARS1604	1313167	264014	1384980	275321	-	13202	13437	>ARS1604 ARS1604 JK9-3d JRIZ01000039.1:13202..13437	ARS1604_JK9-3d_genomic.fsa	12202	14437	>ARS1604 ARS1604 JK9-3d JRIZ01000039.1:12202..14437 +/- 1kb	ARS1604_JK9-3d_1kb.fsa
ARS1604	1313167	264014	1386853	274425	+	19823	20068	>ARS1604 ARS1604 RM11-1A JRIP01000134.1:19823..20068	ARS1604_RM11-1A_genomic.fsa	18823	21068	>ARS1604 ARS1604 RM11-1A JRIP01000134.1:18823..21068 +/- 1kb	ARS1604_RM11-1A_1kb.fsa
ARS1604	1313167	264014	1387006	275326	-	13265	13500	>ARS1604 ARS1604 SEY6210 JRIW01000130.1:13265..13500	ARS1604_SEY6210_genomic.fsa	12265	14500	>ARS1604 ARS1604 SEY6210 JRIW01000130.1:12265..14500 +/- 1kb	ARS1604_SEY6210_1kb.fsa
ARS1604	1313167	264014	1388807	274910	+	25394	25629	>ARS1604 ARS1604 W303 JRIU01000217.1:25394..25629	ARS1604_W303_genomic.fsa	24394	26629	>ARS1604 ARS1604 W303 JRIU01000217.1:24394..26629 +/- 1kb	ARS1604_W303_1kb.fsa
ARS1604	1313167	264014	1388932	275329	+	25393	25628	>ARS1604 ARS1604 X2180-1A JRIX01000059.1:25393..25628	ARS1604_X2180-1A_genomic.fsa	24393	26628	>ARS1604 ARS1604 X2180-1A JRIX01000059.1:24393..26628 +/- 1kb	ARS1604_X2180-1A_1kb.fsa
ARS1604	1313167	264014	1389222	275334	+	23552	23787	>ARS1604 ARS1604 Y55 JRIF01000159.1:23552..23787	ARS1604_Y55_genomic.fsa	22552	24787	>ARS1604 ARS1604 Y55 JRIF01000159.1:22552..24787 +/- 1kb	ARS1604_Y55_1kb.fsa
ARS1605	1313168	264014	1381747	274916	-	25175	25371	>ARS1605 ARS1605 Sigma1278b JRIQ01000041.1:25175..25371	ARS1605_Sigma1278b_genomic.fsa	24175	26371	>ARS1605 ARS1605 Sigma1278b JRIQ01000041.1:24175..26371 +/- 1kb	ARS1605_Sigma1278b_1kb.fsa
ARS1605	1313168	264014	1383506	275338	+	10352	10547	>ARS1605 ARS1605 CEN.PK JRIV01000170.1:10352..10547	ARS1605_CEN.PK_genomic.fsa	9352	11547	>ARS1605 ARS1605 CEN.PK JRIV01000170.1:9352..11547 +/- 1kb	ARS1605_CEN.PK_1kb.fsa
ARS1605	1313168	264014	1383693	275315	-	25169	25365	>ARS1605 ARS1605 D273-10B JRIY01000162.1:25169..25365	ARS1605_D273-10B_genomic.fsa	24169	26365	>ARS1605 ARS1605 D273-10B JRIY01000162.1:24169..26365 +/- 1kb	ARS1605_D273-10B_1kb.fsa
ARS1605	1313168	264014	1384475	274944	-	25175	25370	>ARS1605 ARS1605 FL100 JRIT01000108.1:25175..25370	ARS1605_FL100_genomic.fsa	24175	26370	>ARS1605 ARS1605 FL100 JRIT01000108.1:24175..26370 +/- 1kb	ARS1605_FL100_1kb.fsa
ARS1605	1313168	264014	1385117	275321	+	10084	10279	>ARS1605 ARS1605 JK9-3d JRIZ01000217.1:10084..10279	ARS1605_JK9-3d_genomic.fsa	9084	11279	>ARS1605 ARS1605 JK9-3d JRIZ01000217.1:9084..11279 +/- 1kb	ARS1605_JK9-3d_1kb.fsa
ARS1605	1313168	264014	1386853	274425	+	43510	43706	>ARS1605 ARS1605 RM11-1A JRIP01000134.1:43510..43706	ARS1605_RM11-1A_genomic.fsa	42510	44706	>ARS1605 ARS1605 RM11-1A JRIP01000134.1:42510..44706 +/- 1kb	ARS1605_RM11-1A_1kb.fsa
ARS1605	1313168	264014	1387050	275326	+	10355	10550	>ARS1605 ARS1605 SEY6210 JRIW01000185.1:10355..10550	ARS1605_SEY6210_genomic.fsa	9355	11550	>ARS1605 ARS1605 SEY6210 JRIW01000185.1:9355..11550 +/- 1kb	ARS1605_SEY6210_1kb.fsa
ARS1605	1313168	264014	1388783	274910	+	10084	10279	>ARS1605 ARS1605 W303 JRIU01000184.1:10084..10279	ARS1605_W303_genomic.fsa	9084	11279	>ARS1605 ARS1605 W303 JRIU01000184.1:9084..11279 +/- 1kb	ARS1605_W303_1kb.fsa
ARS1605	1313168	264014	1389048	275329	-	25181	25376	>ARS1605 ARS1605 X2180-1A JRIX01000212.1:25181..25376	ARS1605_X2180-1A_genomic.fsa	24181	26376	>ARS1605 ARS1605 X2180-1A JRIX01000212.1:24181..26376 +/- 1kb	ARS1605_X2180-1A_1kb.fsa
ARS1605	1313168	264014	1389222	275334	+	47358	47554	>ARS1605 ARS1605 Y55 JRIF01000159.1:47358..47554	ARS1605_Y55_genomic.fsa	46358	48554	>ARS1605 ARS1605 Y55 JRIF01000159.1:46358..48554 +/- 1kb	ARS1605_Y55_1kb.fsa
